promptcategory,place,suggestion,imperative,prompttemplate,prompt,difficulty,testImage,testImage_sdxlbase,testImage_sdxlturbo,testImage_sdv15,goldenrecordImages,annotation_verdict_subject_present_1_sdxlturbo,annotation_verdict_Temp_Know_1_sdxlturbo,annotation_verdict_visual_err_1_sdxlturbo,annotation_verdict_subject_present_1_sdxlbase,annotation_verdict_Temp_Know_1_sdxlbase,annotation_verdict_visual_err_1_sdxlbase,annotation_verdict_subject_present_1_sdv15,annotation_verdict_Temp_Know_1_sdv15,annotation_verdict_visual_err_1_sdv15,annotationAverage,promptQuestions,annotation_verdict_final_1_sdxlturbo,annotation_verdict_final_1_sdxlbase,annotation_verdict_final_1_sdv15
maps,north america,1840,Give me,(imperative) a realistic map of (place) in (suggestion),Give me a realistic map of north america in 1840,1,/work/bba4287/output/samples/maps/sampletest_north_america_1840_Give_me.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_north_america_1840_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_north_america_1840_Give_me.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_north_america_1840_Give_me.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/northamerica/maps_northamerica_1840.png,1,0,0,1,0,0,1,0,0,0.25,"Is there a map of north america in the image? Please provide a clear, concise yes or no answer; Does the map in the image show north america in 1840? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of north america in 1840? Please provide a clear yes or no answer",0,0,0
maps,north america,1750,Create,(imperative) a realistic map that accurately depicts (place) in (suggestion),Create a realistic map that accurately depicts north america in 1750,1,/work/bba4287/output/samples/maps/sampletest_north_america_1750_Create.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_north_america_1750_Create.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_north_america_1750_Create.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_north_america_1750_Create.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/northamerica/maps_northamerica_1750.png,0,0,0,0,0,0,0,0,0,0.0,"Is there a map of north america in the image? Please provide a clear, concise yes or no answer; Does the map in the image show north america in 1750? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map that accurately depicts north america in 1750? Please provide a clear yes or no answer",0,0,0
maps,south africa,1900,Generate,(imperative) a realistic map illustrating (place) in (suggestion),Generate a realistic map illustrating south africa in 1900,1,/work/bba4287/output/samples/maps/sampletest_south_africa_1900_Generate.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_africa_1900_Generate.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_africa_1900_Generate.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_africa_1900_Generate.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southafrica/maps_southafrica_1900.png,0,0,0,0,0,0,0,0,0,0.0,"Is there a map of south africa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south africa in 1900? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map illustrating south africa in 1900? Please provide a clear yes or no answer",0,0,0
maps,south africa,1900,Create,(imperative) a realistic map of (place) as it was in (suggestion),Create a realistic map of south africa as it was in 1900,1,/work/bba4287/output/samples/maps/sampletest_south_africa_1900_Create.png,/work/bba4287/output/sdxlbase/manual/sampletest_sdxlbase_south_africa_1900_Create.png,/work/bba4287/output/sdxlTurbo/samples/manual/sampletest_sdxlturbo_south_africa_1900_Create.png,/work/bba4287/output/sdv15/manual/sampletest_sdv15_south_africa_1900_Create.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southafrica/maps_southafrica_1900.png,0,0,0,0,0,0,0,0,1,0.08333333333333333,"Is there a map of south africa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south africa in 1900? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of south africa as it was in 1900? Please provide a clear yes or no answer",0,0,0
maps,south africa,1900,Give me,(imperative) a realistic map of (place) in (suggestion),Give me a realistic map of south africa in 1900,1,/work/bba4287/output/samples/maps/sampletest_south_africa_1900_Give_me.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_africa_1900_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_africa_1900_Give_me.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_africa_1900_Give_me.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southafrica/maps_southafrica_1900.png,0,0,0,0,0,1,0,0,0,0.08333333333333333,"Is there a map of south africa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south africa in 1900? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of south africa in 1900? Please provide a clear yes or no answer",0,0,0
maps,south africa,1900,Create,(imperative) a realistic map that accurately depicts (place) in (suggestion),Create a realistic map that accurately depicts south africa in 1900,1,/work/bba4287/output/samples/maps/sampletest_south_africa_1900_Create.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_africa_1900_Create.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_africa_1900_Create.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_africa_1900_Create.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southafrica/maps_southafrica_1900.png,0,0,0,0,0,0,0,0,0,0.0,"Is there a map of south africa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south africa in 1900? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map that accurately depicts south africa in 1900? Please provide a clear yes or no answer",0,0,0
maps,south america,1823,Create,(imperative) a realistic map illustrating (place) in (suggestion),Create a realistic map illustrating south america in 1823,1,/work/bba4287/output/samples/maps/sampletest_south_america_1823_Create.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_america_1823_Create.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_america_1823_Create.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_america_1823_Create.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southamerica/maps_southamerica_1823.png,1,0,0,1,0,0,0,0,1,0.25,"Is there a map of south america in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south america in 1823? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map illustrating south america in 1823? Please provide a clear yes or no answer",0,0,0
maps,south america,1850,Give me,(imperative) a realistic map of (place) as it was in (suggestion),Give me a realistic map of south america as it was in 1850,1,/work/bba4287/output/samples/maps/sampletest_south_america_1850_Give_me.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_america_1850_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_america_1850_Give_me.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_america_1850_Give_me.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southamerica/maps_southamerica_1850.png,1,0,0,1,0,0,1,0,0,0.25,"Is there a map of south america in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south america in 1850? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of south america as it was in 1850? Please provide a clear yes or no answer",0,0,0
maps,south america,1800,Create,(imperative) a realistic map of (place) in (suggestion),Create a realistic map of south america in 1800,1,/work/bba4287/output/samples/maps/sampletest_south_america_1800_Create.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_america_1800_Create.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_america_1800_Create.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_america_1800_Create.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southamerica/maps_southamerica_1800.png,1,0,0,1,0,0,1,0,0,0.25,"Is there a map of south america in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south america in 1800? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of south america in 1800? Please provide a clear yes or no answer",0,0,0
maps,south america,1823,Generate,(imperative) a realistic map that accurately depicts (place) in (suggestion),Generate a realistic map that accurately depicts south america in 1823,1,/work/bba4287/output/samples/maps/sampletest_south_america_1823_Generate.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_south_america_1823_Generate.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_south_america_1823_Generate.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_south_america_1823_Generate.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southamerica/maps_southamerica_1823.png,1,0,0,1,0,1,0,0,0,0.25,"Is there a map of south america in the image? Please provide a clear, concise yes or no answer; Does the map in the image show south america in 1823? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map that accurately depicts south america in 1823? Please provide a clear yes or no answer",0,0,0
maps,southeast asia,1949,Generate,(imperative) a realistic map illustrating (place) in (suggestion),Generate a realistic map illustrating southeast asia in 1949,1,/work/bba4287/output/samples/maps/sampletest_southeast_asia_1949_Generate.png,/work/bba4287/output/sdxlbase/manual/sampletest_sdxlbase_southeast_asia_1949_Generate.png,/work/bba4287/output/sdxlTurbo/samples/manual/sampletest_sdxlturbo_southeast_asia_1949_Generate.png,/work/bba4287/output/sdv15/manual/sampletest_sdv15_southeast_asia_1949_Generate.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southeastasia/maps_southeastasia_1949.png,0,0,1,0,0,1,0,0,0,0.16666666666666666,"Is there a map of southeast asia in the image? Please provide a clear, concise yes or no answer; Does the map in the image show southeast asia in 1949? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map illustrating southeast asia in 1949? Please provide a clear yes or no answer",0,0,0
maps,southeast asia,1949,Give me,(imperative) a realistic map of (place) as it was in (suggestion),Give me a realistic map of southeast asia as it was in 1949,1,/work/bba4287/output/samples/maps/sampletest_southeast_asia_1949_Give_me.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_southeast_asia_1949_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_southeast_asia_1949_Give_me.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_southeast_asia_1949_Give_me.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southeastasia/maps_southeastasia_1949.png,0,0,1,0,0,1,0,0,1,0.25,"Is there a map of southeast asia in the image? Please provide a clear, concise yes or no answer; Does the map in the image show southeast asia in 1949? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of southeast asia as it was in 1949? Please provide a clear yes or no answer",0,0,0
maps,southeast asia,1949,Generate,(imperative) a realistic map of (place) in (suggestion),Generate a realistic map of southeast asia in 1949,1,/work/bba4287/output/samples/maps/sampletest_southeast_asia_1949_Generate.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_southeast_asia_1949_Generate.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_southeast_asia_1949_Generate.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_southeast_asia_1949_Generate.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southeastasia/maps_southeastasia_1949.png,0,0,0,0,0,0,0,0,1,0.08333333333333333,"Is there a map of southeast asia in the image? Please provide a clear, concise yes or no answer; Does the map in the image show southeast asia in 1949? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of southeast asia in 1949? Please provide a clear yes or no answer",0,0,0
maps,southeast asia,1965,Create,(imperative) a realistic map that accurately depicts (place) in (suggestion),Create a realistic map that accurately depicts southeast asia in 1965,1,/work/bba4287/output/samples/maps/sampletest_southeast_asia_1965_Create.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_southeast_asia_1965_Create.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_southeast_asia_1965_Create.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_southeast_asia_1965_Create.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/southeastasia/maps_southeastasia_1965.png,0,0,0,0,0,1,0,0,0,0.08333333333333333,"Is there a map of southeast asia in the image? Please provide a clear, concise yes or no answer; Does the map in the image show southeast asia in 1965? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map that accurately depicts southeast asia in 1965? Please provide a clear yes or no answer",0,0,0
maps,usa,1776,Produce,(imperative) a realistic map illustrating (place) in (suggestion),Produce a realistic map illustrating the usa in 1776,1,/work/bba4287/output/samples/maps/sampletest_usa_1776_Produce.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_usa_1776_Produce.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_usa_1776_Produce.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_usa_1776_Produce.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/usa/maps_usa_1776.png,1,0,0,1,0,0,0,0,0,0.16666666666666666,"Is there a map of the usa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show the usa in 1776? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map illustrating the usa in 1776? Please provide a clear yes or no answer",0,0,0
maps,usa,1861,Give me,(imperative) a realistic map of (place) as it was in (suggestion),Give me a realistic map of the usa as it was in 1861,1,/work/bba4287/output/samples/maps/sampletest_usa_1861_Give_me.png,/work/bba4287/output/sdxlbase/manual/sampletest_sdxlbase_usa_1861_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/manual/sampletest_sdxlturbo_usa_1861_Give_me.png,/work/bba4287/output/sdv15/manual/sampletest_sdv15_usa_1861_Give_me.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/usa/maps_usa_1861.png,1,1,0,1,0,0,0,0,0,0.3333333333333333,"Is there a map of the usa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show the usa in 1861? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of the usa as it was in 1861? Please provide a clear yes or no answer",1,0,0
maps,usa,1800,Produce,(imperative) a realistic map of (place) in (suggestion),Produce a realistic map of the usa in 1800,1,/work/bba4287/output/samples/maps/sampletest_usa_1800_Produce.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_usa_1800_Produce.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_usa_1800_Produce.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_usa_1800_Produce.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/usa/maps_usa_1800.png,1,0,1,1,0,0,0,0,1,0.3333333333333333,"Is there a map of the usa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show the usa in 1800? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map of the usa in 1800? Please provide a clear yes or no answer",0,0,0
maps,usa,1861,Give me,(imperative) a realistic map that accurately depicts (place) in (suggestion),Give me a realistic map that accurately depicts the usa in 1861,1,/work/bba4287/output/samples/maps/sampletest_usa_1861_Give_me.png,/work/bba4287/output/sdxlbase/maps/sampletest_sdxlbase_usa_1861_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/maps/sampletest_sdxlturbo_usa_1861_Give_me.png,/work/bba4287/output/sdv15/maps/sampletest_sdv15_usa_1861_Give_me.png,/work/bba4287/AIPlayground/goldenRecordImages/maps/usa/maps_usa_1861.png,1,1,0,1,0,0,1,1,0,0.5833333333333334,"Is there a map of the usa in the image? Please provide a clear, concise yes or no answer; Does the map in the image show the usa in 1861? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A realistic map that accurately depicts the usa in 1861? Please provide a clear yes or no answer",1,0,1
