period,periodstart,periodend,year,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImagePath,testImage,testImage_sdxlbase,testImage_sdxlturbo,testImage_sdv15,annotation_verdict_subject_present_1_sdxlturbo,annotation_verdict_Temp_Know_1_sdxlturbo,annotation_verdict_visual_err_1_sdxlturbo,annotation_verdict_subject_present_1_sdxlbase,annotation_verdict_Temp_Know_1_sdxlbase,annotation_verdict_visual_err_1_sdxlbase,annotation_verdict_subject_present_1_sdv15,annotation_verdict_Temp_Know_1_sdv15,annotation_verdict_visual_err_1_sdv15,annotationAverage,promptQuestions,annotation_verdict_final_1_sdxlturbo,annotation_verdict_final_1_sdxlbase,annotation_verdict_final_1_sdv15
Neoclassicism,1750,1850,1790.0,Produce,(imperative) an artwork in a style that was popular in the Western world in (year),year,Produce an artwork in a style that was popular in the Western world in 1790,2,"https://www.nga.gov/collection/art-object-page.46114.html,https://www.metmuseum.org/art/collection/search/426600,https://sammlung.staedelmuseum.de/de/werk/goethe-in-der-roemischen-campagna#gac,https://www.getty.edu/art/collection/object/108J7V,https://npg.si.edu/object/npg_NPG.75.4?,https://www.metmuseum.org/art/collection/search/436809,https://www.nga.gov/collection/art-object-page.46098.html,https://dma.org/art/collection/object/5328771,https://emuseum.mfah.org/objects/938/ariadne-abandoned-by-theseus?,https://commons.wikimedia.org/wiki/File%3ACharles_Meynier_-_Napoleon_in_Berlin.png","formal,realistic,monumental,sculptural,formality,realism,monumentality,sculpturality,clarity,elegant simplicity,formal composition,restrained emotional expression,ideals of harmony, proportion and disciplined technique,enlightenment","/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/TheEmperorNapoleoninHisStudyattheTuileries.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/TheDeathofSocrates.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/GoetheintheRomanCampagna.png,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/ACalmataMediterraneanPort.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/GeorgeWashington.Portholetype.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/TheSorrowofTelemachus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/TheCopleyFamily.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/ApolloandDianaAttackingtheChildrenofNiobe.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/AriadneAbandonedbyTheseus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/neoclassicism/EntryofNapoleonIintoBerlin.png",/work/bba4287/output/samples/artworks/sampletest_Neoclassicism_1790_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Neoclassicism_1790_Produce.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Neoclassicism_1790_Produce.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Neoclassicism_1790_Produce.png,1,0,1,1,1,1,1,0,0,0.5833333333333334,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Neoclassicism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style that was popular in the Western world in 1790? Please provide a clear yes or no answer",0,1,0
Post-Impressionism,1880,1905,1890.0,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1890,2,"https://www.rijksmuseum.nl/nl/collectie/SK-A-3262,https://www.metmuseum.org/art/collection/search/436534,https://www.metmuseum.org/art/collection/search/437980,https://www.nga.gov/collection/art-object-page.61383.html,https://www.nga.gov/collection/art-object-page.46625.html,https://www.nga.gov/collection/art-object-page.46624.html,https://www.nga.gov/collection/art-object-page.45986.html,https://www.metmuseum.org/art/collection/search/333989,https://www.metmuseum.org/art/collection/search/437999,https://www.metmuseum.org/art/collection/search/438018","vibrant,expressive,symbolic,structured,geometric,bold,vibrancy,symbolism,geometry,boldness,focus on light and color,emphasis on deeper symbolic content,structural forms,vivid and emotive use of line and color,emotional depth,structured compositions,expressive, sometimes geometric forms","/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Zelfportret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Roses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Cypresses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/TheLighthouseatHonfleur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Self-Portrait.Gaugin.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/FatatateMiti.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithApplesandPeaches.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Ambassadeurs.AristideBruant.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithTeapotandFruit.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/WomanbeforeaMirror.jpeg",/work/bba4287/output/samples/artworks/sampletest_Post-Impressionism_1890_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Post-Impressionism_1890_Generate.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Post-Impressionism_1890_Generate.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Post-Impressionism_1890_Generate.png,1,0,0,1,0,1,1,1,0,0.5,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Post-Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during 1890? Please provide a clear yes or no answer",0,0,1
Post-Impressionism,1880,1905,1885.0,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1885,2,"https://www.rijksmuseum.nl/nl/collectie/SK-A-3262,https://www.metmuseum.org/art/collection/search/436534,https://www.metmuseum.org/art/collection/search/437980,https://www.nga.gov/collection/art-object-page.61383.html,https://www.nga.gov/collection/art-object-page.46625.html,https://www.nga.gov/collection/art-object-page.46624.html,https://www.nga.gov/collection/art-object-page.45986.html,https://www.metmuseum.org/art/collection/search/333989,https://www.metmuseum.org/art/collection/search/437999,https://www.metmuseum.org/art/collection/search/438018","vibrant,expressive,symbolic,structured,geometric,bold,vibrancy,symbolism,geometry,boldness,focus on light and color,emphasis on deeper symbolic content,structural forms,vivid and emotive use of line and color,emotional depth,structured compositions,expressive, sometimes geometric forms","/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Zelfportret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Roses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Cypresses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/TheLighthouseatHonfleur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Self-Portrait.Gaugin.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/FatatateMiti.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithApplesandPeaches.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Ambassadeurs.AristideBruant.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithTeapotandFruit.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/WomanbeforeaMirror.jpeg",/work/bba4287/output/samples/artworks/sampletest_Post-Impressionism_1885_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Post-Impressionism_1885_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Post-Impressionism_1885_Give_me.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Post-Impressionism_1885_Give_me.png,1,0,0,1,0,0,1,1,0,0.4166666666666667,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Post-Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during 1885? Please provide a clear yes or no answer",0,0,1
Post-Impressionism,1880,1905,,Give me,(imperative) an artwork in a style of (period),period,Give me an artwork in a style of Post-Impressionism,1,"https://www.rijksmuseum.nl/nl/collectie/SK-A-3262,https://www.metmuseum.org/art/collection/search/436534,https://www.metmuseum.org/art/collection/search/437980,https://www.nga.gov/collection/art-object-page.61383.html,https://www.nga.gov/collection/art-object-page.46625.html,https://www.nga.gov/collection/art-object-page.46624.html,https://www.nga.gov/collection/art-object-page.45986.html,https://www.metmuseum.org/art/collection/search/333989,https://www.metmuseum.org/art/collection/search/437999,https://www.metmuseum.org/art/collection/search/438018","vibrant,expressive,symbolic,structured,geometric,bold,vibrancy,symbolism,geometry,boldness,focus on light and color,emphasis on deeper symbolic content,structural forms,vivid and emotive use of line and color,emotional depth,structured compositions,expressive, sometimes geometric forms","/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Zelfportret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Roses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Cypresses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/TheLighthouseatHonfleur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Self-Portrait.Gaugin.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/FatatateMiti.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithApplesandPeaches.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Ambassadeurs.AristideBruant.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithTeapotandFruit.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/WomanbeforeaMirror.jpeg",/work/bba4287/output/samples/artworks/sampletest_Post-Impressionism__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Post-Impressionism__Give_me.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Post-Impressionism__Give_me.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Post-Impressionism__Give_me.png,1,1,1,1,1,1,1,1,1,1.0,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Post-Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Post-Impressionism? Please provide a clear yes or no answer",1,1,1
Post-Impressionism,1880,1905,,Produce,(imperative) an artwork in a style of (period),period,Produce an artwork in a style of Post-Impressionism,1,"https://www.rijksmuseum.nl/nl/collectie/SK-A-3262,https://www.metmuseum.org/art/collection/search/436534,https://www.metmuseum.org/art/collection/search/437980,https://www.nga.gov/collection/art-object-page.61383.html,https://www.nga.gov/collection/art-object-page.46625.html,https://www.nga.gov/collection/art-object-page.46624.html,https://www.nga.gov/collection/art-object-page.45986.html,https://www.metmuseum.org/art/collection/search/333989,https://www.metmuseum.org/art/collection/search/437999,https://www.metmuseum.org/art/collection/search/438018","vibrant,expressive,symbolic,structured,geometric,bold,vibrancy,symbolism,geometry,boldness,focus on light and color,emphasis on deeper symbolic content,structural forms,vivid and emotive use of line and color,emotional depth,structured compositions,expressive, sometimes geometric forms","/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Zelfportret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Roses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Cypresses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/TheLighthouseatHonfleur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Self-Portrait.Gaugin.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/FatatateMiti.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithApplesandPeaches.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Ambassadeurs.AristideBruant.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithTeapotandFruit.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/WomanbeforeaMirror.jpeg",/work/bba4287/output/samples/artworks/sampletest_Post-Impressionism__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Post-Impressionism__Produce.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Post-Impressionism__Produce.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Post-Impressionism__Produce.png,1,1,1,1,1,1,1,1,1,1.0,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Post-Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Post-Impressionism? Please provide a clear yes or no answer",1,1,1
Post-Impressionism,1880,1905,1902.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1902,2,"https://www.rijksmuseum.nl/nl/collectie/SK-A-3262,https://www.metmuseum.org/art/collection/search/436534,https://www.metmuseum.org/art/collection/search/437980,https://www.nga.gov/collection/art-object-page.61383.html,https://www.nga.gov/collection/art-object-page.46625.html,https://www.nga.gov/collection/art-object-page.46624.html,https://www.nga.gov/collection/art-object-page.45986.html,https://www.metmuseum.org/art/collection/search/333989,https://www.metmuseum.org/art/collection/search/437999,https://www.metmuseum.org/art/collection/search/438018","vibrant,expressive,symbolic,structured,geometric,bold,vibrancy,symbolism,geometry,boldness,focus on light and color,emphasis on deeper symbolic content,structural forms,vivid and emotive use of line and color,emotional depth,structured compositions,expressive, sometimes geometric forms","/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Zelfportret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Roses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Cypresses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/TheLighthouseatHonfleur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Self-Portrait.Gaugin.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/FatatateMiti.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithApplesandPeaches.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Ambassadeurs.AristideBruant.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithTeapotandFruit.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/WomanbeforeaMirror.jpeg",/work/bba4287/output/samples/artworks/sampletest_Post-Impressionism_1902_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Post-Impressionism_1902_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Post-Impressionism_1902_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Post-Impressionism_1902_Create.png,1,0,0,1,0,1,1,1,1,0.5833333333333334,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Post-Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style that was popular in the Western world in 1902? Please provide a clear yes or no answer",0,0,1
Post-Impressionism,1880,1905,1887.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1887,2,"https://www.rijksmuseum.nl/nl/collectie/SK-A-3262,https://www.metmuseum.org/art/collection/search/436534,https://www.metmuseum.org/art/collection/search/437980,https://www.nga.gov/collection/art-object-page.61383.html,https://www.nga.gov/collection/art-object-page.46625.html,https://www.nga.gov/collection/art-object-page.46624.html,https://www.nga.gov/collection/art-object-page.45986.html,https://www.metmuseum.org/art/collection/search/333989,https://www.metmuseum.org/art/collection/search/437999,https://www.metmuseum.org/art/collection/search/438018","vibrant,expressive,symbolic,structured,geometric,bold,vibrancy,symbolism,geometry,boldness,focus on light and color,emphasis on deeper symbolic content,structural forms,vivid and emotive use of line and color,emotional depth,structured compositions,expressive, sometimes geometric forms","/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Zelfportret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Roses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Cypresses.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/TheLighthouseatHonfleur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Self-Portrait.Gaugin.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/FatatateMiti.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithApplesandPeaches.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/Ambassadeurs.AristideBruant.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/StillLifewithTeapotandFruit.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/postimpressionism/WomanbeforeaMirror.jpeg",/work/bba4287/output/samples/artworks/sampletest_Post-Impressionism_1887_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Post-Impressionism_1887_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Post-Impressionism_1887_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Post-Impressionism_1887_Create.png,1,0,1,1,0,1,1,1,1,0.6666666666666666,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Post-Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style that was popular in the Western world in 1887? Please provide a clear yes or no answer",0,0,1
Prehistoric Art,-30000,-3000,-16500.0,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during -16500,2,"https://www.clevelandart.org/art/2004.64,https://collections.lacma.org/node/184796,https://www.metmuseum.org/art/collection/search/43682,https://www.metmuseum.org/art/collection/search/8325662,https://www.metmuseum.org/art/collection/search/323701,https://www.metmuseum.org/art/collection/search/323642,https://www.metmuseum.org/art/collection/search/323623,https://www.metmuseum.org/art/collection/search/326908,https://www.metmuseum.org/art/collection/search/323645,https://www.metmuseum.org/art/collection/search/323790","ancient,primitive,symbolic,naturalistic,rudimentary,expressive,geometric,primitivism,symbolism,naturalism,rudimentariness,geometry,cave paintings,petroglyphs,depicting animals,depicting human figures,abstract symbols,ritualistic or communicative contexts,direct and expressive style","/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/JarwithSpiralDesigns.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/PrehistoricPaintedPotteryVessel.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Scraper.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Biface.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Tool.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd2.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/StampSeal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd3.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Gobletdecoratedwithafriezeofbirds.jpeg",/work/bba4287/output/samples/artworks/sampletest_Prehistoric_Art_-16500_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Prehistoric_Art_-16500_Generate.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Prehistoric_Art_-16500_Generate.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Prehistoric_Art_-16500_Generate.png,1,0,0,1,0,0,1,0,1,0.3333333333333333,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Prehistoric Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during -16500? Please provide a clear yes or no answer",0,0,0
Prehistoric Art,-30000,-3000,-3000.0,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during -3000,2,"https://www.clevelandart.org/art/2004.64,https://collections.lacma.org/node/184796,https://www.metmuseum.org/art/collection/search/43682,https://www.metmuseum.org/art/collection/search/8325662,https://www.metmuseum.org/art/collection/search/323701,https://www.metmuseum.org/art/collection/search/323642,https://www.metmuseum.org/art/collection/search/323623,https://www.metmuseum.org/art/collection/search/326908,https://www.metmuseum.org/art/collection/search/323645,https://www.metmuseum.org/art/collection/search/323790","ancient,primitive,symbolic,naturalistic,rudimentary,expressive,geometric,primitivism,symbolism,naturalism,rudimentariness,geometry,cave paintings,petroglyphs,depicting animals,depicting human figures,abstract symbols,ritualistic or communicative contexts,direct and expressive style","/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/JarwithSpiralDesigns.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/PrehistoricPaintedPotteryVessel.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Scraper.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Biface.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Tool.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd2.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/StampSeal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd3.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Gobletdecoratedwithafriezeofbirds.jpeg",/work/bba4287/output/samples/artworks/sampletest_Prehistoric_Art_-3000_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Prehistoric_Art_-3000_Generate.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Prehistoric_Art_-3000_Generate.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Prehistoric_Art_-3000_Generate.png,1,0,1,1,0,0,1,0,1,0.4166666666666667,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Prehistoric Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during -3000? Please provide a clear yes or no answer",0,0,0
Prehistoric Art,-30000,-3000,,Produce,(imperative) an artwork in a style of (period),period,Produce an artwork in a style of Prehistoric Art,1,"https://www.clevelandart.org/art/2004.64,https://collections.lacma.org/node/184796,https://www.metmuseum.org/art/collection/search/43682,https://www.metmuseum.org/art/collection/search/8325662,https://www.metmuseum.org/art/collection/search/323701,https://www.metmuseum.org/art/collection/search/323642,https://www.metmuseum.org/art/collection/search/323623,https://www.metmuseum.org/art/collection/search/326908,https://www.metmuseum.org/art/collection/search/323645,https://www.metmuseum.org/art/collection/search/323790","ancient,primitive,symbolic,naturalistic,rudimentary,expressive,geometric,primitivism,symbolism,naturalism,rudimentariness,geometry,cave paintings,petroglyphs,depicting animals,depicting human figures,abstract symbols,ritualistic or communicative contexts,direct and expressive style","/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/JarwithSpiralDesigns.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/PrehistoricPaintedPotteryVessel.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Scraper.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Biface.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Tool.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd2.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/StampSeal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Sherd3.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/prehistoricArt/Gobletdecoratedwithafriezeofbirds.jpeg",/work/bba4287/output/samples/artworks/sampletest_Prehistoric_Art__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Prehistoric_Art__Produce.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Prehistoric_Art__Produce.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Prehistoric_Art__Produce.png,1,1,1,1,1,1,1,0,0,0.75,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Prehistoric Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Prehistoric Art? Please provide a clear yes or no answer",1,1,0
